Match_Date,Match_Format,Opponent,Winner,Margin,Ground,Year,Gender,Toss_Winner,Toss_Decision,Player_of_Match,Event_Name
6/19/2023,ODI,United Arab Emirates,Sri Lanka,175 runs,"Queens Sports Club, Bulawayo",2023,male,United Arab Emirates,field,PWH de Silva,ICC Cricket World Cup Qualifier
6/23/2023,ODI,Oman,Sri Lanka,10 wickets,"Queens Sports Club, Bulawayo",2023,male,Sri Lanka,field,PWH de Silva,ICC Cricket World Cup Qualifier
6/25/2023,ODI,Ireland,Sri Lanka,133 runs,"Queens Sports Club, Bulawayo",2023,male,Ireland,field,FDM Karunaratne,ICC Cricket World Cup Qualifier
6/27/2023,ODI,New Zealand,Sri Lanka,9 wickets,Galle International Stadium,2023,female,New Zealand,bat,AC Jayangani,ICC Women's Championship
6/27/2023,ODI,Scotland,Sri Lanka,82 runs,"Queens Sports Club, Bulawayo",2023,male,Scotland,field,M Theekshana,ICC Cricket World Cup Qualifier
6/30/2023,ODI,New Zealand,Opponent,116 runs,Galle International Stadium,2023,female,New Zealand,bat,SFM Devine,ICC Women's Championship
6/30/2023,ODI,Netherlands,Sri Lanka,21 runs,"Queens Sports Club, Bulawayo",2023,male,Sri Lanka,bat,DM de Silva,ICC Cricket World Cup Qualifier
7/2/2023,ODI,Zimbabwe,Sri Lanka,9 wickets,"Queens Sports Club, Bulawayo",2023,male,Sri Lanka,field,M Theekshana,ICC Cricket World Cup Qualifier
7/3/2023,ODI,New Zealand,Sri Lanka,8 wickets,Galle International Stadium,2023,female,New Zealand,bat,AC Jayangani,ICC Women's Championship
7/7/2023,ODI,West Indies,Sri Lanka,8 wickets,Harare Sports Club,2023,male,Sri Lanka,field,M Theekshana,ICC Cricket World Cup Qualifier
7/8/2023,T20,New Zealand,Opponent,5 wickets,"P Sara Oval, Colombo",2023,female,New Zealand,field,SW Bates,New Zealand Women tour of Sri Lanka
7/9/2023,ODI,Netherlands,Sri Lanka,128 runs,Harare Sports Club,2023,male,Netherlands,field,D Madushanka,ICC Cricket World Cup Qualifier
7/10/2023,T20,New Zealand,Opponent,8 wickets,"P Sara Oval, Colombo",2023,female,New Zealand,field,LMM Tahuhu,New Zealand Women tour of Sri Lanka
7/12/2023,T20,New Zealand,Sri Lanka,10 wickets,"P Sara Oval, Colombo",2023,female,Sri Lanka,field,AC Jayangani,New Zealand Women tour of Sri Lanka
7/16/2023,Test,Pakistan,Opponent,4 wickets,Galle International Stadium,2023,male,Sri Lanka,bat,Saud Shakeel,Pakistan tour of Sri Lanka
7/24/2023,Test,Pakistan,Opponent,222 runs,"Sinhalese Sports Club Ground, Colombo",2023,male,Sri Lanka,bat,Abdullah Shafique,Pakistan tour of Sri Lanka
8/31/2023,T20,England,Opponent,12 runs,"County Ground, Hove",2023,female,Sri Lanka,field,A Capsey,Sri Lanka Women tour of England
8/31/2023,ODI,Bangladesh,Sri Lanka,5 wickets,Pallekele International Cricket Stadium,2023,male,Bangladesh,bat,M Pathirana,Mens ODI Asia Cup
9/2/2023,T20,England,Sri Lanka,8 wickets,"County Ground, Chelmsford",2023,female,Sri Lanka,field,AC Jayangani,Sri Lanka Women tour of England
9/6/2023,T20,England,Sri Lanka,7 wickets,"County Ground, Derby",2023,female,Sri Lanka,field,AC Jayangani,Sri Lanka Women tour of England
9/9/2023,ODI,England,Opponent,7 wickets,"Riverside Ground, Chester-le-Street",2023,female,England,field,M Gaur,Sri Lanka Women tour of England
9/9/2023,ODI,Bangladesh,Sri Lanka,21 runs,"R Premadasa Stadium, Colombo",2023,male,Bangladesh,field,S Samarawickrama,Mens ODI Asia Cup
9/12/2023,ODI,England,No Result,,"County Ground, Northampton",2023,female,England,field,,Sri Lanka Women tour of England
9/12/2023,ODI,India,Opponent,41 runs,"R Premadasa Stadium, Colombo",2023,male,India,bat,DN Wellalage,Mens ODI Asia Cup
9/14/2023,ODI,Pakistan,Sri Lanka,2 wickets,"R Premadasa Stadium, Colombo",2023,male,Pakistan,bat,BKG Mendis,Mens ODI Asia Cup
9/14/2023,ODI,England,Opponent,161 runs,"Grace Road, Leicester",2023,female,Sri Lanka,field,NR Sciver-Brunt,Sri Lanka Women tour of England
9/17/2023,ODI,India,Opponent,10 wickets,"R Premadasa Stadium, Colombo",2023,male,Sri Lanka,bat,Mohammed Siraj,Mens ODI Asia Cup
9/22/2023,T20,Thailand,Sri Lanka,8 wickets,Zhejiang University of Technology Cricket Field,2023,female,Sri Lanka,field,,Asian Games Women's Cricket Competition
9/24/2023,T20,Pakistan,Sri Lanka,6 wickets,Zhejiang University of Technology Cricket Field,2023,female,Sri Lanka,field,,Asian Games Women's Cricket Competition
9/25/2023,T20,India,Opponent,19 runs,Zhejiang University of Technology Cricket Field,2023,female,India,bat,,Asian Games Women's Cricket Competition
10/7/2023,ODI,South Africa,Opponent,102 runs,"Arun Jaitley Stadium, Delhi",2023,male,Sri Lanka,field,AK Markram,ICC Cricket World Cup
10/10/2023,ODI,Pakistan,Opponent,6 wickets,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2023,male,Sri Lanka,bat,Mohammad Rizwan,ICC Cricket World Cup
10/16/2023,ODI,Australia,Opponent,5 wickets,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2023,male,Sri Lanka,bat,A Zampa,ICC Cricket World Cup
10/21/2023,ODI,Netherlands,Sri Lanka,5 wickets,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2023,male,Netherlands,bat,S Samarawickrama,ICC Cricket World Cup
10/26/2023,ODI,England,Sri Lanka,8 wickets,"M Chinnaswamy Stadium, Bengaluru",2023,male,England,bat,CBRLS Kumara,ICC Cricket World Cup
11/2/2023,ODI,India,Opponent,302 runs,"Wankhede Stadium, Mumbai",2023,male,Sri Lanka,field,Mohammed Shami,ICC Cricket World Cup
11/6/2023,ODI,Bangladesh,Opponent,3 wickets,"Arun Jaitley Stadium, Delhi",2023,male,Bangladesh,field,Shakib Al Hasan,ICC Cricket World Cup
11/9/2023,ODI,New Zealand,Opponent,5 wickets,"M Chinnaswamy Stadium, Bengaluru",2023,male,New Zealand,field,TA Boult,ICC Cricket World Cup
1/6/2024,ODI,Zimbabwe,No Result,,"R Premadasa Stadium, Colombo",2024,male,Sri Lanka,bat,,Zimbabwe tour of Sri Lanka
1/8/2024,ODI,Zimbabwe,Sri Lanka,2 wickets,"R Premadasa Stadium, Colombo",2024,male,Zimbabwe,bat,J Liyanage,Zimbabwe tour of Sri Lanka
1/11/2024,ODI,Zimbabwe,Sri Lanka,8 wickets,"R Premadasa Stadium, Colombo",2024,male,Zimbabwe,bat,PWH de Silva,Zimbabwe tour of Sri Lanka
1/14/2024,T20,Zimbabwe,Sri Lanka,3 wickets,"R Premadasa Stadium, Colombo",2024,male,Sri Lanka,field,AD Mathews,Zimbabwe tour of Sri Lanka
1/16/2024,T20,Zimbabwe,Opponent,4 wickets,"R Premadasa Stadium, Colombo",2024,male,Zimbabwe,field,LM Jongwe,Zimbabwe tour of Sri Lanka
1/18/2024,T20,Zimbabwe,Sri Lanka,9 wickets,"R Premadasa Stadium, Colombo",2024,male,Sri Lanka,field,PWH de Silva,Zimbabwe tour of Sri Lanka
3/4/2024,T20,Bangladesh,Sri Lanka,3 runs,Sylhet International Cricket Stadium,2024,male,Bangladesh,field,KIC Asalanka,Sri Lanka tour of Bangladesh
3/6/2024,T20,Bangladesh,Opponent,8 wickets,Sylhet International Cricket Stadium,2024,male,Bangladesh,field,Nazmul Hossain Shanto,Sri Lanka tour of Bangladesh
3/9/2024,T20,Bangladesh,Sri Lanka,28 runs,Sylhet International Cricket Stadium,2024,male,Bangladesh,field,N Thushara,Sri Lanka tour of Bangladesh
3/13/2024,ODI,Bangladesh,Opponent,6 wickets,"Zahur Ahmed Chowdhury Stadium, Chattogram",2024,male,Sri Lanka,bat,Nazmul Hossain Shanto,Sri Lanka tour of Bangladesh
3/15/2024,ODI,Bangladesh,Sri Lanka,3 wickets,"Zahur Ahmed Chowdhury Stadium, Chattogram",2024,male,Sri Lanka,field,P Nissanka,Sri Lanka tour of Bangladesh
3/18/2024,ODI,Bangladesh,Opponent,4 wickets,"Zahur Ahmed Chowdhury Stadium, Chattogram",2024,male,Sri Lanka,bat,Rishad Hossain,Sri Lanka tour of Bangladesh
3/22/2024,Test,Bangladesh,Sri Lanka,328 runs,Sylhet International Cricket Stadium,2024,male,Bangladesh,field,DM de Silva,Sri Lanka tour of Bangladesh
3/27/2024,T20,South Africa,Opponent,79 runs,"Willowmoore Park, Benoni",2024,female,Sri Lanka,field,L Wolvaardt,Sri Lanka Women tour of South Africa
3/30/2024,T20,South Africa,Sri Lanka,7 wickets,"Senwes Park, Potchefstroom",2024,female,South Africa,bat,WK Dilhari,Sri Lanka Women tour of South Africa
3/30/2024,Test,Bangladesh,Sri Lanka,192 runs,"Zahur Ahmed Chowdhury Stadium, Chattogram",2024,male,Sri Lanka,bat,PHKD Mendis,Sri Lanka tour of Bangladesh
4/3/2024,T20,South Africa,Sri Lanka,4 wickets,"Buffalo Park, East London",2024,female,Sri Lanka,field,AC Jayangani,Sri Lanka Women tour of South Africa
4/9/2024,ODI,South Africa,No Result,,"Buffalo Park, East London",2024,female,Sri Lanka,field,,Sri Lanka Women tour of South Africa
4/13/2024,ODI,South Africa,Opponent,7 wickets,"Diamond Oval, Kimberley",2024,female,South Africa,field,L Wolvaardt,Sri Lanka Women tour of South Africa
4/17/2024,ODI,South Africa,Sri Lanka,6 wickets,"Senwes Park, Potchefstroom",2024,female,Sri Lanka,field,AC Jayangani,Sri Lanka Women tour of South Africa
4/25/2024,T20,Thailand,Sri Lanka,67 runs,"Tolerance Oval, Abu Dhabi",2024,female,Sri Lanka,bat,SIP Fernando,ICC Women's T20 World Cup Qualifier
4/27/2024,T20,Scotland,Sri Lanka,10 wickets,"Zayed Cricket Stadium, Abu Dhabi",2024,female,Sri Lanka,field,WK Dilhari,ICC Women's T20 World Cup Qualifier
5/1/2024,T20,Uganda,Sri Lanka,67 runs,"Zayed Cricket Stadium, Abu Dhabi",2024,female,Sri Lanka,bat,RMVD Gunaratne,ICC Women's T20 World Cup Qualifier
5/3/2024,T20,United States of America,Sri Lanka,18 runs,"Tolerance Oval, Abu Dhabi",2024,female,Sri Lanka,bat,AC Jayangani,ICC Women's T20 World Cup Qualifier
5/5/2024,T20,United Arab Emirates,Sri Lanka,15 runs,"Zayed Cricket Stadium, Abu Dhabi",2024,female,United Arab Emirates,field,ER Oza,ICC Women's T20 World Cup Qualifier
5/7/2024,T20,Scotland,Sri Lanka,68 runs,"Zayed Cricket Stadium, Abu Dhabi",2024,female,Scotland,field,AC Jayangani,ICC Women's T20 World Cup Qualifier
6/3/2024,T20,South Africa,Opponent,6 wickets,"Nassau County International Cricket Stadium, New York",2024,male,Sri Lanka,bat,A Nortje,ICC Men's T20 World Cup
6/7/2024,T20,Bangladesh,Opponent,2 wickets,"Grand Prairie Stadium, Dallas",2024,male,Bangladesh,field,Rishad Hossain,ICC Men's T20 World Cup
6/15/2024,ODI,West Indies,Sri Lanka,6 wickets,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota",2024,female,Sri Lanka,field,,West Indies Women tour of Sri Lanka
6/16/2024,T20,Netherlands,Sri Lanka,83 runs,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",2024,male,Netherlands,field,KIC Asalanka,ICC Men's T20 World Cup
6/18/2024,ODI,West Indies,Sri Lanka,5 wickets,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota",2024,female,West Indies,bat,,West Indies Women tour of Sri Lanka
6/21/2024,ODI,West Indies,Sri Lanka,160 runs,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota",2024,female,West Indies,field,S Nisansala,West Indies Women tour of Sri Lanka
6/24/2024,T20,West Indies,Sri Lanka,4 wickets,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota",2024,female,Sri Lanka,field,,West Indies Women tour of Sri Lanka
6/26/2024,T20,West Indies,Opponent,6 wickets,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota",2024,female,West Indies,field,,West Indies Women tour of Sri Lanka
6/28/2024,T20,West Indies,Opponent,6 wickets,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota",2024,female,West Indies,field,SA Campbelle,West Indies Women tour of Sri Lanka
7/20/2024,T20,Bangladesh,Sri Lanka,7 wickets,Rangiri Dambulla International Stadium,2024,female,Bangladesh,bat,RMVD Gunaratne,Women's Asia Cup
7/22/2024,T20,Malaysia,Sri Lanka,144 runs,Rangiri Dambulla International Stadium,2024,female,Sri Lanka,bat,AC Jayangani,Women's Asia Cup
7/24/2024,T20,Thailand,Sri Lanka,10 wickets,Rangiri Dambulla International Stadium,2024,female,Thailand,bat,AC Jayangani,Women's Asia Cup
7/26/2024,T20,Pakistan,Sri Lanka,3 wickets,Rangiri Dambulla International Stadium,2024,female,Sri Lanka,field,AC Jayangani,Women's Asia Cup
7/27/2024,T20,India,Opponent,43 runs,Pallekele International Cricket Stadium,2024,male,Sri Lanka,field,SA Yadav,India tour of Sri Lanka
7/28/2024,T20,India,Opponent,7 wickets,Pallekele International Cricket Stadium,2024,male,India,field,Ravi Bishnoi,India tour of Sri Lanka
7/28/2024,T20,India,Sri Lanka,8 wickets,Rangiri Dambulla International Stadium,2024,female,India,bat,H Madavi,Women's Asia Cup
7/30/2024,T20,India,Tie,,Pallekele International Cricket Stadium,2024,male,Sri Lanka,field,Washington Sundar,India tour of Sri Lanka
8/2/2024,ODI,India,Tie,,"R Premadasa Stadium, Colombo",2024,male,Sri Lanka,bat,DN Wellalage,India tour of Sri Lanka
8/4/2024,ODI,India,Sri Lanka,32 runs,"R Premadasa Stadium, Colombo",2024,male,Sri Lanka,bat,JDF Vandersay,India tour of Sri Lanka
8/7/2024,ODI,India,Sri Lanka,110 runs,"R Premadasa Stadium, Colombo",2024,male,Sri Lanka,bat,WIA Fernando,India tour of Sri Lanka
8/11/2024,T20,Ireland,Sri Lanka,7 wickets,"Pembroke Cricket Club, Sandymount, Dublin",2024,female,Sri Lanka,field,H Madavi,Sri Lanka Women tour of Ireland
8/13/2024,T20,Ireland,Opponent,7 runs,"Pembroke Cricket Club, Sandymount, Dublin",2024,female,Ireland,bat,GH Lewis,Sri Lanka Women tour of Ireland
8/16/2024,ODI,Ireland,Opponent,3 wickets,"Civil Service Cricket Club, Stormont, Belfast",2024,female,Ireland,field,O Prendergast,Sri Lanka Women tour of Ireland
8/18/2024,ODI,Ireland,Opponent,15 runs,"Civil Service Cricket Club, Stormont, Belfast",2024,female,Sri Lanka,field,L Paul,Sri Lanka Women tour of Ireland
8/20/2024,ODI,Ireland,Sri Lanka,8 wickets,"Civil Service Cricket Club, Stormont, Belfast",2024,female,Sri Lanka,field,AC Jayangani,Sri Lanka Women tour of Ireland
8/21/2024,Test,England,Opponent,5 wickets,"Old Trafford, Manchester",2024,male,Sri Lanka,bat,JL Smith,Sri Lanka tour of England
8/29/2024,Test,England,Opponent,190 runs,"Lord's, London",2024,male,Sri Lanka,field,AAP Atkinson,Sri Lanka tour of England
9/6/2024,Test,England,Sri Lanka,8 wickets,"Kennington Oval, London",2024,male,Sri Lanka,field,P Nissanka,Sri Lanka tour of England
9/18/2024,Test,New Zealand,Sri Lanka,63 runs,Galle International Stadium,2024,male,Sri Lanka,bat,NGRP Jayasuriya,New Zealand tour of Sri Lanka
9/26/2024,Test,New Zealand,Sri Lanka,154 runs,Galle International Stadium,2024,male,Sri Lanka,bat,PHKD Mendis,New Zealand tour of Sri Lanka
10/3/2024,T20,Pakistan,Opponent,31 runs,Sharjah Cricket Stadium,2024,female,Pakistan,bat,Fatima Sana,ICC Women's World Twenty20
10/5/2024,T20,Australia,Opponent,6 wickets,Sharjah Cricket Stadium,2024,female,Sri Lanka,bat,ML Schutt,ICC Women's World Twenty20
10/9/2024,T20,India,Opponent,82 runs,Dubai International Cricket Stadium,2024,female,India,bat,H Kaur,ICC Women's World Twenty20
10/12/2024,T20,New Zealand,Opponent,8 wickets,Sharjah Cricket Stadium,2024,female,Sri Lanka,bat,GE Plimmer,ICC Women's World Twenty20
10/13/2024,T20,West Indies,Opponent,5 wickets,Rangiri Dambulla International Stadium,2024,male,West Indies,field,BA King,West Indies tour of Sri Lanka
10/15/2024,T20,West Indies,Sri Lanka,73 runs,Rangiri Dambulla International Stadium,2024,male,Sri Lanka,bat,P Nissanka,West Indies tour of Sri Lanka
10/17/2024,T20,West Indies,Sri Lanka,9 wickets,Rangiri Dambulla International Stadium,2024,male,West Indies,bat,BKG Mendis,West Indies tour of Sri Lanka
10/20/2024,ODI,West Indies,Sri Lanka,5 wickets,Pallekele International Cricket Stadium,2024,male,West Indies,bat,KIC Asalanka,West Indies tour of Sri Lanka
10/23/2024,ODI,West Indies,Sri Lanka,5 wickets,Pallekele International Cricket Stadium,2024,male,Sri Lanka,field,M Theekshana,West Indies tour of Sri Lanka
10/26/2024,ODI,West Indies,Opponent,8 wickets,Pallekele International Cricket Stadium,2024,male,West Indies,field,E Lewis,West Indies tour of Sri Lanka
11/9/2024,T20,New Zealand,Sri Lanka,4 wickets,Rangiri Dambulla International Stadium,2024,male,New Zealand,bat,KIC Asalanka,New Zealand tour of Sri Lanka
11/10/2024,T20,New Zealand,Opponent,5 runs,Rangiri Dambulla International Stadium,2024,male,Sri Lanka,field,LH Ferguson,New Zealand tour of Sri Lanka
11/13/2024,ODI,New Zealand,Sri Lanka,45 runs,Rangiri Dambulla International Stadium,2024,male,Sri Lanka,bat,BKG Mendis,New Zealand tour of Sri Lanka
11/17/2024,ODI,New Zealand,Sri Lanka,3 wickets,Pallekele International Cricket Stadium,2024,male,Sri Lanka,field,BKG Mendis,New Zealand tour of Sri Lanka
11/19/2024,ODI,New Zealand,No Result,,Pallekele International Cricket Stadium,2024,male,New Zealand,bat,,New Zealand tour of Sri Lanka
11/27/2024,Test,South Africa,Opponent,233 runs,"Kingsmead, Durban",2024,male,Sri Lanka,field,M Jansen,Sri Lanka tour of South Africa
12/5/2024,Test,South Africa,Opponent,109 runs,"St George's Park, Gqeberha",2024,male,South Africa,bat,D Paterson,Sri Lanka tour of South Africa
12/28/2024,T20,New Zealand,Opponent,8 runs,"Bay Oval, Mount Maunganui",2024,male,Sri Lanka,field,JA Duffy,Sri Lanka tour of New Zealand
12/30/2024,T20,New Zealand,Opponent,45 runs,"Bay Oval, Mount Maunganui",2024,male,Sri Lanka,field,MJ Hay,Sri Lanka tour of New Zealand
1/2/2025,T20,New Zealand,Sri Lanka,7 runs,"Saxton Oval, Nelson",2025,male,New Zealand,field,MDKJ Perera,Sri Lanka tour of New Zealand
1/5/2025,ODI,New Zealand,Opponent,9 wickets,"Basin Reserve, Wellington",2025,male,New Zealand,field,MJ Henry,Sri Lanka tour of New Zealand
1/8/2025,ODI,New Zealand,Opponent,113 runs,"Seddon Park, Hamilton",2025,male,Sri Lanka,field,R Ravindra,Sri Lanka tour of New Zealand
1/11/2025,ODI,New Zealand,Sri Lanka,140 runs,"Eden Park, Auckland",2025,male,Sri Lanka,bat,AM Fernando,Sri Lanka tour of New Zealand
1/29/2025,Test,Australia,Opponent,242 runs,Galle International Stadium,2025,male,Australia,bat,UT Khawaja,Australia tour of Sri Lanka
2/6/2025,Test,Australia,Opponent,9 wickets,Galle International Stadium,2025,male,Sri Lanka,bat,AT Carey,Australia tour of Sri Lanka
2/12/2025,ODI,Australia,Sri Lanka,49 runs,"R Premadasa Stadium, Colombo",2025,male,Sri Lanka,bat,KIC Asalanka,Australia tour of Sri Lanka
2/14/2025,ODI,Australia,Sri Lanka,174 runs,"R Premadasa Stadium, Colombo",2025,male,Sri Lanka,bat,BKG Mendis,Australia tour of Sri Lanka
3/4/2025,ODI,New Zealand,No Result,,"McLean Park, Napier",2025,female,New Zealand,field,,Sri Lanka Women tour of New Zealand
3/7/2025,ODI,New Zealand,Opponent,78 runs,"Saxton Oval, Nelson",2025,female,New Zealand,bat,ML Green,Sri Lanka Women tour of New Zealand
3/9/2025,ODI,New Zealand,Opponent,98 runs,"Saxton Oval, Nelson",2025,female,New Zealand,bat,GE Plimmer,Sri Lanka Women tour of New Zealand
3/14/2025,T20,New Zealand,Sri Lanka,7 wickets,"Hagley Oval, Christchurch",2025,female,New Zealand,bat,M Madara,Sri Lanka Women tour of New Zealand
3/16/2025,T20,New Zealand,Opponent,7 wickets,"Hagley Oval, Christchurch",2025,female,New Zealand,field,SW Bates,Sri Lanka Women tour of New Zealand
3/18/2025,T20,New Zealand,No Result,,"University Oval, Dunedin",2025,female,Sri Lanka,field,,Sri Lanka Women tour of New Zealand
4/27/2025,ODI,India,Opponent,9 wickets,"R Premadasa Stadium, Colombo",2025,female,India,field,Pratika Rawal,Sri Lanka Women's ODI Tri-Series
5/2/2025,ODI,South Africa,Sri Lanka,5 wickets,"R Premadasa Stadium, Colombo",2025,female,Sri Lanka,field,H Madavi,Sri Lanka Women's ODI Tri-Series
5/4/2025,ODI,India,Sri Lanka,3 wickets,"R Premadasa Stadium, Colombo",2025,female,Sri Lanka,field,NND de Silva,Sri Lanka Women's ODI Tri-Series
5/9/2025,ODI,South Africa,Opponent,76 runs,"R Premadasa Stadium, Colombo",2025,female,Sri Lanka,field,CL Tryon,Sri Lanka Women's ODI Tri-Series
5/11/2025,ODI,India,Opponent,97 runs,"R Premadasa Stadium, Colombo",2025,female,India,bat,S Mandhana,Sri Lanka Women's ODI Tri-Series
6/17/2025,Test,Bangladesh,Draw,,Galle International Stadium,2025,male,Bangladesh,bat,Nazmul Hossain Shanto,Bangladesh tour of Sri Lanka
6/25/2025,Test,Bangladesh,Sri Lanka,78 runs,"Sinhalese Sports Club Ground, Colombo",2025,male,Bangladesh,bat,P Nissanka,Bangladesh tour of Sri Lanka
7/2/2025,ODI,Bangladesh,Sri Lanka,77 runs,"R Premadasa Stadium, Colombo",2025,male,Sri Lanka,bat,KIC Asalanka,Bangladesh tour of Sri Lanka
7/5/2025,ODI,Bangladesh,Opponent,16 runs,"R Premadasa Stadium, Colombo",2025,male,Bangladesh,bat,Tanvir Islam,Bangladesh tour of Sri Lanka
7/8/2025,ODI,Bangladesh,Sri Lanka,99 runs,Pallekele International Cricket Stadium,2025,male,Sri Lanka,bat,BKG Mendis,Bangladesh tour of Sri Lanka
7/10/2025,T20,Bangladesh,Sri Lanka,7 wickets,Pallekele International Cricket Stadium,2025,male,Sri Lanka,field,BKG Mendis,Bangladesh tour of Sri Lanka
7/13/2025,T20,Bangladesh,Opponent,83 runs,Rangiri Dambulla International Stadium,2025,male,Sri Lanka,field,Liton Das,Bangladesh tour of Sri Lanka
7/16/2025,T20,Bangladesh,Opponent,8 wickets,"R Premadasa Stadium, Colombo",2025,male,Sri Lanka,bat,Mahedi Hasan,Bangladesh tour of Sri Lanka
8/29/2025,ODI,Zimbabwe,Sri Lanka,7 runs,Harare Sports Club,2025,male,Zimbabwe,field,D Madushanka,Sri Lanka tour of Zimbabwe
8/31/2025,ODI,Zimbabwe,Sri Lanka,5 wickets,Harare Sports Club,2025,male,Sri Lanka,field,P Nissanka,Sri Lanka tour of Zimbabwe
9/3/2025,T20,Zimbabwe,Sri Lanka,4 wickets,Harare Sports Club,2025,male,Sri Lanka,field,PHKD Mendis,Sri Lanka tour of Zimbabwe
9/6/2025,T20,Zimbabwe,Opponent,5 wickets,Harare Sports Club,2025,male,Zimbabwe,field,Sikandar Raza,Sri Lanka tour of Zimbabwe
9/7/2025,T20,Zimbabwe,Sri Lanka,8 wickets,Harare Sports Club,2025,male,Sri Lanka,field,K Mishara,Sri Lanka tour of Zimbabwe
9/13/2025,T20,Bangladesh,Sri Lanka,6 wickets,"Zayed Cricket Stadium, Abu Dhabi",2025,male,Sri Lanka,field,K Mishara,Men's T20 Asia Cup
9/15/2025,T20,Hong Kong,Sri Lanka,4 wickets,Dubai International Cricket Stadium,2025,male,Sri Lanka,field,P Nissanka,Men's T20 Asia Cup
9/20/2025,T20,Bangladesh,Opponent,4 wickets,Dubai International Cricket Stadium,2025,male,Bangladesh,field,Saif Hassan,Men's T20 Asia Cup
9/23/2025,T20,Pakistan,Opponent,5 wickets,"Zayed Cricket Stadium, Abu Dhabi",2025,male,Pakistan,field,Hussain Talat,Men's T20 Asia Cup
9/26/2025,T20,India,Tie,,Dubai International Cricket Stadium,2025,male,Sri Lanka,field,P Nissanka,Men's T20 Asia Cup
9/30/2025,ODI,India,Opponent,59 runs,"Barsapara Cricket Stadium, Guwahati",2025,female,Sri Lanka,field,DB Sharma,ICC Women's World Cup
10/11/2025,ODI,England,Opponent,89 runs,"R Premadasa Stadium, Colombo",2025,female,Sri Lanka,field,NR Sciver-Brunt,ICC Women's World Cup
10/14/2025,ODI,New Zealand,No Result,,"R Premadasa Stadium, Colombo",2025,female,Sri Lanka,bat,,ICC Women's World Cup
10/17/2025,ODI,South Africa,Opponent,10 wickets,"R Premadasa Stadium, Colombo",2025,female,Sri Lanka,bat,L Wolvaardt,ICC Women's World Cup
10/20/2025,ODI,Bangladesh,Sri Lanka,7 runs,"Dr DY Patil Sports Academy, Navi Mumbai",2025,female,Sri Lanka,bat,GWHM Perera,ICC Women's World Cup
10/24/2025,ODI,Pakistan,No Result,,"R Premadasa Stadium, Colombo",2025,female,Sri Lanka,field,,ICC Women's World Cup
11/11/2025,ODI,Pakistan,Opponent,6 runs,Rawalpindi Cricket Stadium,2025,male,Sri Lanka,field,Agha Salman,Sri Lanka tour of Pakistan
11/14/2025,ODI,Pakistan,Opponent,8 wickets,Rawalpindi Cricket Stadium,2025,male,Pakistan,field,Babar Azam,Sri Lanka tour of Pakistan
11/16/2025,ODI,Pakistan,Opponent,6 wickets,Rawalpindi Cricket Stadium,2025,male,Pakistan,field,Mohammad Wasim,Sri Lanka tour of Pakistan
11/20/2025,T20,Zimbabwe,Opponent,67 runs,Rawalpindi Cricket Stadium,2025,male,Sri Lanka,field,Sikandar Raza,Pakistan T20I Tri-Series
11/22/2025,T20,Pakistan,Opponent,7 wickets,Rawalpindi Cricket Stadium,2025,male,Sri Lanka,bat,Mohammad Nawaz,Pakistan T20I Tri-Series
11/25/2025,T20,Zimbabwe,Sri Lanka,9 wickets,Rawalpindi Cricket Stadium,2025,male,Zimbabwe,bat,P Nissanka,Pakistan T20I Tri-Series
11/27/2025,T20,Pakistan,Sri Lanka,6 runs,Rawalpindi Cricket Stadium,2025,male,Pakistan,field,PVD Chameera,Pakistan T20I Tri-Series
11/29/2025,T20,Pakistan,Opponent,6 wickets,Rawalpindi Cricket Stadium,2025,male,Pakistan,field,Mohammad Nawaz,Pakistan T20I Tri-Series
12/21/2025,T20,India,Opponent,8 wickets,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2025,female,India,field,JI Rodrigues,Sri Lanka Women tour of India
12/23/2025,T20,India,Opponent,7 wickets,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2025,female,India,field,Shafali Verma,Sri Lanka Women tour of India
12/26/2025,T20,India,Opponent,8 wickets,"Greenfield International Stadium, Thiruvananthapuram",2025,female,India,field,Renuka Singh,Sri Lanka Women tour of India
12/28/2025,T20,India,Opponent,30 runs,"Greenfield International Stadium, Thiruvananthapuram",2025,female,Sri Lanka,field,S Mandhana,Sri Lanka Women tour of India
12/30/2025,T20,India,Opponent,15 runs,"Greenfield International Stadium, Thiruvananthapuram",2025,female,Sri Lanka,field,H Kaur,Sri Lanka Women tour of India
1/7/2026,T20,Pakistan,Opponent,6 wickets,Rangiri Dambulla International Stadium,2026,male,Pakistan,field,Shadab Khan,Pakistan tour of Sri Lanka
